Advisors,Social,GitHub,1h,7d,90d,24h Vol BTC,45d,Avg. volume,MC #,30d,Coin,Symbol,24h,Product,Total Supply,Team,Business,Age (mo),Price,200d,14d,Winning months,Max. Supply,24h Vol,BTC,Name,Communication,Mkt. Cap,MCAP BTC,Circ. Supply,Brand/Buzz
59.0,83.0,,0.12,-4.47,-61.6,103.44,-28.63,312895.0,241.0,-21.53,92.0,REQ,0.45,80.0,999987398.0,74.5,100.0,16.0,0.0196,-71.63,-11.57,16.0,,103.44,5.68e-06,Request Network,0.0,14.32,14.32,729.658,50.0
100.0,66.0,80.0,0.99,16.05,-41.48,249.34,11.56,152366.0,509.0,35.47,73.0,DADI,9.5,80.0,100000000.0,74.45,100.0,12.0,0.0516,-48.93,56.95,12.0,100000000.0,249.34,6.51e-06,DADI,25.0,3.88,3.88,75.215,100.0
48.0,75.0,,3.59,1.13,-52.63,104.39,-22.6,153599.0,376.0,-27.73,92.0,LRN,1.61,70.0,113602931.0,74.4,100.0,9.0,0.0614,-74.92,-24.32,9.0,113602931.0,104.39,7.75e-06,Loopring [NEO],75.0,6.97,6.97,113.603,75.0
,47.0,90.0,1.4,-14.07,-64.78,193.9,-27.7,198685.0,298.0,-38.4,98.0,PPC,-3.2,80.0,25357704.0,74.35,100.0,69.0,0.4105,-72.04,-17.56,69.0,,193.9,5.182e-05,Peercoin,5.0,10.41,10.41,25.358,
66.0,63.0,80.0,0.16,11.73,-30.11,1.15,54.83,217911.0,172.0,55.96,100.0,VTC,1.71,90.0,49495397.0,74.35,100.0,61.0,0.4605,-55.21,76.45,61.0,84000000.0,1.15,5.814e-05,Vertcoin,25.0,22.79,22.79,49.495,0.0
86.0,74.0,80.0,2.02,17.4,-39.84,97.08,14.78,20903.0,313.0,-4.56,73.0,MLN,5.27,50.0,1250000.0,74.35,100.0,23.0,8.27,-62.77,12.48,23.0,,97.08,0.00104376,Melon,75.0,9.81,9.81,1.187,75.0
63.0,69.0,,1.35,18.74,38.17,3.4,180.45,1349456.0,218.0,187.38,76.0,EVX,-1.6,70.0,25000000.0,74.3,100.0,16.0,0.7179,4.88,188.71,16.0,,3.4,9.063e-05,Everex,95.0,16.22,16.22,22.6,75.0
64.0,53.0,,-0.71,22.34,-56.68,10.99,34.9,2636590.0,139.0,44.68,83.0,CMT,-3.44,90.0,1000000000.0,74.2,100.0,14.0,0.0389,-74.02,36.78,14.0,,10.99,4.91e-06,CyberMiles,95.0,31.1,31.1,800.0,75.0
,80.0,80.0,0.19,5.09,9.0,543.21,-28.06,626735.0,144.0,-22.02,53.0,LKY,-1.53,100.0,195000000.0,74.15,70.0,6.0,0.5975,9.0,-12.34,6.0,,543.21,7.543e-05,Linkey,20.0,29.87,29.87,50.0,
54.0,70.0,,1.7,22.99,-79.61,53.65,-61.09,45206.0,876.0,-58.45,94.0,DAV,-0.27,70.0,1380276938.0,74.05,100.0,5.0,0.0014,-79.61,-38.9,5.0,,53.65,1.8e-07,DAV Coin,45.0,780.56,780.56,542.945,100.0
83.0,70.0,70.0,-0.19,5.61,-82.67,4.75,-53.11,98280.0,625.0,-50.65,78.0,DCC,3.14,50.0,3423933690.0,74.0,100.0,7.0,0.0008,-96.85,-38.8,7.0,,4.75,9e-08,Distributed Credit Chain,95.0,2.26,2.26,3.017,100.0
80.0,70.0,,0.13,67.61,26.99,1.35,262.62,38555.0,489.0,227.34,88.0,DRT,2.44,50.0,1300000000.0,74.0,100.0,16.0,0.007,-20.21,217.45,16.0,,1.35,8.8e-07,DomRaider,45.0,4.12,4.12,591.5,75.0
86.0,84.0,30.0,1.98,14.4,-83.44,1.57,-41.14,903692.0,265.0,-37.09,98.0,SRN,-0.78,80.0,572166104.0,73.9,100.0,13.0,0.0253,-84.8,-26.69,13.0,,1.57,3.19e-06,SIRIN LABS Token,40.0,12.42,12.42,491.821,75.0
52.0,70.0,,0.09,63.51,-72.9,46.84,-11.07,28230.0,495.0,-18.8,81.0,SPANK,6.64,60.0,1000000000.0,73.6,100.0,14.0,0.0136,-80.65,5.88,14.0,,46.84,1.72e-06,SpankChain,80.0,4.08,4.08,300.043,100.0
,66.0,80.0,-0.18,11.33,-60.95,6.72,-14.26,41772.0,751.0,15.66,88.0,PIRL,8.95,50.0,44369080.0,73.6,70.0,15.0,0.0297,-85.37,-9.83,15.0,156306733.0,6.72,3.75e-06,Pirl,100.0,1.32,1.32,44.369,
60.0,73.0,70.0,-0.79,17.38,-23.89,29.74,49.14,5210282.0,25.0,71.69,88.0,BTG,-4.95,80.0,17513924.0,73.55,100.0,15.0,23.18,-19.89,103.34,15.0,21000000.0,29.74,0.00292634,Bitcoin Gold,45.0,405.96,405.96,17.514,25.0
43.0,84.0,55.0,-0.23,25.82,-67.28,12.37,-16.48,2415902.0,189.0,-21.65,73.0,OCN,-3.43,80.0,10000000000.0,73.5,100.0,12.0,0.0027,-61.71,-3.4,12.0,,12.37,3.4e-07,Odyssey,75.0,19.54,19.54,7.296,75.0
83.0,70.0,80.0,2.34,25.01,-66.05,507.47,3.53,304974.0,418.0,-0.4,88.0,BTO,6.88,50.0,1000000000.0,73.5,100.0,13.0,0.0105,-87.75,10.34,13.0,,507.47,1.32e-06,Bottos,5.0,5.72,5.72,545.99,100.0
83.0,63.0,80.0,-0.29,17.05,-44.35,807.47,-8.57,145420.0,188.0,-1.82,98.0,NEBL,-4.73,80.0,15142560.0,73.45,100.0,17.0,1.36,-64.27,21.07,17.0,,807.47,0.00017182,Neblio,20.0,19.63,19.63,14.42,0.0
51.0,74.0,,0.2,5.28,-64.97,1.58,10.55,497333.0,438.0,15.48,76.0,AST,-0.82,70.0,500000000.0,73.45,100.0,16.0,0.0349,-76.43,17.28,16.0,,1.58,4.4e-06,Airswap,75.0,5.23,5.23,150.0,100.0
57.0,74.0,,-0.17,30.77,-36.63,21.57,50.71,5732564.0,44.0,36.09,87.0,ICX,-1.68,80.0,800460000.0,73.35,100.0,15.0,0.3897,-71.43,66.8,15.0,,21.57,4.919e-05,ICON,50.0,184.47,184.47,473.407,75.0
83.0,63.0,80.0,-0.42,8.15,-75.0,143.28,-41.98,85654.0,294.0,-24.7,80.0,EMC,-4.17,50.0,43864507.0,73.3,100.0,53.0,0.2446,-91.65,-17.11,53.0,,143.28,3.088e-05,Emercoin,75.0,10.73,10.73,43.865,100.0
100.0,68.0,50.0,-0.23,5.68,-17.2,3.18,121.25,428323.0,73.0,131.65,98.0,ZEN,-4.53,50.0,6461425.0,73.25,100.0,20.0,12.22,-56.05,162.93,20.0,21000000.0,3.18,0.00154233,Horizen,75.0,78.94,78.94,6.461,100.0
55.0,83.0,,-0.09,23.42,204.58,18.89,233.26,891189.0,59.0,291.1,55.0,ENJ,-1.95,80.0,1000000000.0,73.2,100.0,15.0,0.1504,150.61,320.79,15.0,,18.89,1.899e-05,Enjin Coin,100.0,115.42,115.42,767.433,100.0
48.0,72.0,,0.59,51.53,28.33,10.84,231.45,1872600.0,16.0,252.47,83.0,XTZ,-2.0,80.0,794322194.0,73.15,100.0,16.0,1.7,-17.96,300.13,16.0,,10.84,0.00021443,Tezos,80.0,1.12,1.12,661.274,75.0
50.0,87.0,,-0.15,18.61,-41.0,12.24,42.07,3812404.0,92.0,53.92,72.0,LRC,-1.79,70.0,1375076043.0,72.95,100.0,17.0,0.0656,-75.95,-26.02,17.0,,12.24,8.29e-06,Loopring,75.0,58.76,58.76,895.324,50.0
57.0,83.0,,0.62,28.63,-64.69,4.63,-8.94,1241331.0,196.0,0.03,78.0,STORM,3.76,50.0,10000000000.0,72.95,100.0,14.0,0.0032,-81.81,8.24,14.0,,4.63,4e-07,Storm,50.0,18.25,18.25,5.755,75.0
49.0,79.0,,-0.21,0.52,-77.66,44.57,-52.59,250006.0,319.0,-52.71,77.0,SUB,-10.07,90.0,472000000.0,72.9,100.0,16.0,0.0252,-89.64,-45.53,16.0,,44.57,3.18e-06,Substratum,50.0,9.66,9.66,383.021,50.0
48.0,64.0,,-1.25,32.32,-28.58,2.87,0.9,835.0,836.0,25.03,91.0,DTH,-15.46,70.0,100000000.0,72.9,100.0,12.0,0.0107,-71.99,74.47,12.0,,2.87,1.35e-06,Dether,75.0,911.71,911.71,85.0,75.0
58.0,85.0,,1.55,42.06,24.13,11.92,98.29,2433367.0,60.0,116.78,92.0,THETA,-1.83,80.0,1000000000.0,72.75,100.0,13.0,0.113,-13.06,116.54,13.0,,11.92,1.427e-05,THETA,0.0,98.41,98.41,870.503,25.0
69.0,74.0,,-2.36,7.39,-54.02,7.52,-30.49,465902.0,200.0,-33.01,82.0,EDO,-6.16,60.0,90208328.0,72.75,100.0,16.0,0.6164,-33.56,-24.84,16.0,,7.52,7.782e-05,Eidoo,95.0,18.04,18.04,29.261,0.0
,84.0,70.0,1.09,15.45,129.22,75.18,238.18,12536574.0,79.0,243.37,73.0,TRUE,6.02,50.0,100000000.0,72.75,70.0,12.0,0.9255,4.8,276.96,12.0,,75.18,0.00011684,TrueChain,45.0,73.65,73.65,79.576,
,66.0,70.0,0.32,22.49,-56.18,93.29,33.53,22987.0,322.0,37.09,96.0,NIX,-8.01,50.0,43245163.0,72.7,70.0,6.0,0.2219,-56.18,64.44,6.0,,93.29,2.801e-05,NIX,70.0,9.6,9.6,43.245,
56.0,70.0,,-0.54,41.93,-63.52,23.39,-3.37,34446.0,658.0,-3.18,76.0,CEEK,7.93,60.0,1000000000.0,72.65,100.0,8.0,0.004,-87.72,2.47,8.0,,23.39,5e-07,CEEK VR,75.0,1.96,1.96,491.952,100.0
80.0,50.0,90.0,-0.7,21.89,19.33,19.97,107.04,6694.0,406.0,68.56,98.0,ONION,4.5,80.0,21108978.0,72.65,100.0,18.0,0.3757,-52.34,154.05,18.0,25000000.0,19.97,4.744e-05,DeepOnion,45.0,6.06,6.06,16.117,0.0
78.0,64.0,,0.24,28.34,74.94,16.6,297.07,2409.0,534.0,319.88,88.0,FTX,-3.24,25.0,100000000.0,72.65,100.0,9.0,0.0369,7.78,364.51,9.0,,16.6,4.66e-06,FintruX Network,90.0,3.51,3.51,95.0,100.0
53.0,70.0,,13.57,-86.74,-87.19,349.23,-73.87,190412.0,908.0,-81.11,88.0,BPT,-86.96,60.0,69434800.0,72.55,100.0,12.0,0.0127,-90.29,-89.76,12.0,,349.23,1.61e-06,Blockport,90.0,679.26,679.26,53.403,75.0
80.0,73.0,80.0,-0.01,1.59,0.87,74.42,-0.36,7392193.0,71.0,-0.07,88.0,DAI,0.48,50.0,80549101.0,72.5,100.0,13.0,1.01,0.51,1.27,13.0,,74.42,0.0001274,Dai,50.0,81.29,81.29,80.549,0.0
86.0,90.0,15.0,-0.23,25.18,-19.94,2.07,49.87,566415.0,68.0,34.81,98.0,ARDR,-1.54,80.0,998999495.0,72.45,100.0,30.0,0.0841,-55.95,47.27,30.0,998999495.0,2.07,1.061e-05,Ardor,55.0,83.99,83.99,998.999,50.0
52.0,79.0,,1.16,27.76,-42.6,35.38,34.77,43048.0,266.0,33.8,78.0,VEE,1.31,60.0,3646271241.0,72.45,100.0,14.0,0.0053,-71.66,2.93,14.0,,35.38,6.7e-07,BLOCKv,80.0,12.4,12.4,2.334,75.0
86.0,51.0,80.0,3.47,-7.74,-55.98,61.28,30.74,8869.0,464.0,55.2,88.0,DIVI,3.85,50.0,1026866640.0,72.45,100.0,14.0,0.0045,-99.57,79.62,14.0,,61.28,5.6e-07,Divi,95.0,4.59,4.59,1.027,100.0
70.0,65.0,,7.36,56.08,-52.94,41.73,-64.13,29770.0,1076.0,-70.3,78.0,VME,22.82,50.0,400000000.0,72.45,100.0,9.0,0.0016,-93.49,-13.2,9.0,,41.73,2e-07,VeriME,55.0,286.93,286.93,176.747,100.0
14.0,79.0,,-0.46,6.31,-36.18,230.13,-35.62,182674.0,304.0,-46.66,88.0,EDG,-8.41,70.0,132046997.0,72.3,100.0,22.0,0.0872,-73.99,-42.85,22.0,,230.13,1.101e-05,Edgeless,70.0,10.21,10.21,117.047,100.0
,54.0,80.0,-12.35,-3.25,-61.99,351.14,-31.78,4639.0,941.0,-15.4,98.0,SEND,-3.06,50.0,38677760.0,72.3,100.0,14.0,0.0147,-78.31,-19.89,14.0,,351.14,1.86e-06,Social Send,75.0,568.99,568.99,38.678,
48.0,70.0,,-1.2,8.12,-80.81,512.6,-45.06,157595.0,522.0,-42.26,78.0,KICK,-3.18,60.0,1143507262.0,72.25,100.0,16.0,0.0033,-96.84,-46.06,16.0,,512.6,4.2e-07,KickCoin,75.0,3.64,3.64,1.097,100.0
45.0,76.0,,-1.05,33.88,-74.6,14.02,-23.28,4765.0,700.0,-25.37,80.0,RMT,2.52,30.0,1000000000.0,72.25,100.0,12.0,0.0034,-87.14,2.69,12.0,,14.02,4.3e-07,SureRemit,95.0,1.7,1.7,500.0,100.0
77.0,64.0,,19.86,-13.16,-78.04,3.71,-40.11,1811.0,967.0,-12.35,88.0,BERRY,21.57,55.0,301473028.0,72.2,100.0,10.0,0.0017,-90.82,-19.91,10.0,,3.71,2.1e-07,Rentberry,95.0,504.56,504.56,301.431,0.0
,77.0,90.0,0.13,14.41,-25.82,281.03,-39.05,68721271.0,15.0,-25.88,80.0,BSV,-5.96,30.0,17783136.0,72.15,30.0,3.0,65.5,-25.82,-13.46,3.0,21000000.0,281.03,0.00826909,Bitcoin SV,0.0,1.16,1.16,17.783,
82.0,83.0,,-0.2,11.44,-46.78,1.91,-22.36,403883.0,299.0,-18.99,58.0,DMT,-3.49,70.0,56921773.0,72.15,100.0,12.0,0.2066,19.08,-3.96,12.0,,1.91,2.609e-05,DMarket,25.0,10.38,10.38,50.216,100.0
,66.0,70.0,0.53,12.45,-23.68,244.57,92.78,66015.0,238.0,150.55,81.0,CVT,8.43,80.0,2147483648.0,72.15,100.0,10.0,0.0136,-78.82,157.26,10.0,,244.57,1.71e-06,CyberVein,5.0,14.37,14.37,1.06,
70.0,75.0,,0.63,39.56,-14.5,8.91,79.86,2192602.0,97.0,100.07,68.0,NAS,-1.71,70.0,100000000.0,71.95,100.0,17.0,1.22,-65.25,114.21,17.0,100000000.0,8.91,0.00015413,Nebulas Token,95.0,55.55,55.55,45.5,50.0
53.0,83.0,,0.34,2.36,-72.45,4.22,-59.43,1968607.0,247.0,-50.84,86.0,EDR,-0.34,15.0,1469212017.0,71.95,100.0,8.0,0.0187,-65.04,-41.61,8.0,,4.22,2.36e-06,Endor Protocol,70.0,13.9,13.9,744.367,100.0
86.0,66.0,90.0,0.32,23.02,-7.45,37.81,37.67,8190.0,308.0,45.11,63.0,TRAC,-4.36,50.0,500000000.0,71.95,100.0,12.0,0.035,-62.14,80.3,12.0,,37.81,4.42e-06,OriginTrail,55.0,10.0,10.0,285.429,100.0
,66.0,90.0,2.85,28.07,0.31,524.25,31.09,304177.0,512.0,24.26,73.0,REM,1.42,50.0,1000000000.0,71.95,100.0,11.0,0.0062,-47.43,37.85,11.0,,524.25,7.9e-07,Remme,45.0,3.83,3.83,614.315,
66.0,89.0,,0.89,27.09,34.11,24.29,172.17,10859451.0,42.0,162.15,71.0,HOT,-0.4,70.0,177619433541.0,71.85,100.0,9.0,0.0014,200.99,108.29,9.0,,24.29,1.8e-07,Holo,95.0,192.06,192.06,133.215,0.0
100.0,63.0,80.0,-2.35,1.69,-44.76,14.29,22.94,38523.0,260.0,45.33,88.0,BLOCK,6.31,50.0,5798172.0,71.75,100.0,51.0,2.19,-82.74,10.94,51.0,,14.29,0.00027668,Blocknet,75.0,12.71,12.71,5.798,0.0
100.0,75.0,60.0,3.28,10.05,-60.56,2.68,-37.74,1234277.0,278.0,-32.62,53.0,CS,18.11,90.0,249471071.0,71.75,100.0,11.0,0.0711,-69.07,13.53,11.0,249471071.0,2.68,8.97e-06,Credits,75.0,11.37,11.37,159.973,75.0
31.0,83.0,,0.39,34.38,17.12,4.05,129.65,729732893.0,5.0,134.47,93.0,EOS,2.26,90.0,1011872862.0,71.65,100.0,19.0,6.49,-17.33,164.09,19.0,,4.05,0.00081931,EOS,45.0,5.92,5.92,911.873,0.0
82.0,64.0,,0.0,0.0,-41.49,0.0,-7.28,207.0,439.0,-19.74,84.0,CFI,0.0,20.0,500000000.0,71.6,100.0,20.0,0.016,-56.99,0.06,20.0,,0.0,4.65e-06,Cofound.it,60.0,5.21,5.21,325.0,100.0
86.0,51.0,90.0,-0.17,-4.74,-61.45,37.3,-9.8,7324.0,361.0,-6.65,96.0,LOKI,-6.68,30.0,37920878.0,71.6,70.0,9.0,0.2049,-15.68,38.12,9.0,,37.3,2.587e-05,Loki,80.0,7.44,7.44,36.31,100.0
86.0,48.0,90.0,-0.26,19.58,9.49,57.23,74.87,97287.0,155.0,54.05,88.0,ANT,-3.58,80.0,39609524.0,71.35,100.0,21.0,0.8368,-48.66,87.09,21.0,,57.23,0.00010565,Aragon,5.0,25.66,25.66,30.662,75.0
71.0,74.0,,-0.58,-2.08,-77.93,232.29,-25.84,322772.0,663.0,-16.46,92.0,BKX,-2.82,80.0,400000000.0,71.35,100.0,13.0,0.0205,-89.87,-0.73,13.0,,232.29,2.58e-06,Bankex,5.0,1.94,1.94,94.939,50.0
31.0,87.0,,-0.13,23.71,-14.07,29.09,100.05,1663896.0,81.0,104.23,88.0,GXC,-4.07,40.0,99700384.0,71.3,100.0,19.0,1.18,-62.02,101.77,19.0,100000000.0,29.09,0.00014845,GXChain,55.0,70.55,70.55,60.0,25.0
39.0,79.0,,0.74,16.96,-30.8,835.21,35.92,94221.0,176.0,33.24,83.0,BFT,0.46,35.0,1000000000.0,71.3,100.0,11.0,0.0306,-55.96,45.01,11.0,,835.21,3.86e-06,BnkToTheFuture,75.0,22.31,22.31,729.99,100.0
71.0,79.0,,2.88,6.36,-29.58,76.03,-57.17,30895.0,219.0,-44.65,86.0,XYO,17.89,60.0,14198847000.0,71.25,100.0,9.0,0.0019,-28.44,-25.12,9.0,,76.03,2.5e-07,XYO,95.0,16.14,16.14,8.295,0.0
76.0,67.0,,-0.42,43.81,-53.45,14.7,0.64,1592.0,756.0,-5.98,73.0,RVT,0.45,30.0,200000000.0,71.25,100.0,16.0,0.0493,-78.72,-9.36,16.0,,14.7,6.23e-06,Rivetz,95.0,1.3,1.3,26.244,100.0
57.0,74.0,,-0.02,11.71,49.78,423.53,112.46,693670.0,127.0,120.16,72.0,TOMO,-7.85,60.0,100000000.0,71.15,100.0,11.0,0.612,68.83,94.14,11.0,,423.53,7.726e-05,TomoChain,75.0,36.62,36.62,59.846,100.0
77.0,70.0,,1.28,6.98,-36.05,65.42,74.35,104826.0,735.0,108.55,63.0,STX,5.09,70.0,56520289.0,71.15,100.0,18.0,0.0267,-91.24,26.58,18.0,,65.42,3.37e-06,Stox,45.0,1.39,1.39,52.095,100.0
29.0,80.0,,1.57,40.77,-28.55,1.02,45.33,184681.0,213.0,96.41,92.0,SMT,10.73,50.0,3141592653.0,71.1,70.0,14.0,0.0118,-65.87,85.67,14.0,,1.02,1.49e-06,SmartMesh,95.0,16.72,16.72,1.414,75.0
52.0,70.0,,0.28,-2.2,31.46,770.8,171.53,216276.0,443.0,162.33,90.0,SNC,-0.76,50.0,122707503.0,71.1,100.0,19.0,0.0418,-53.95,187.61,19.0,122707503.0,770.8,5.27e-06,Suncontract,95.0,5.12,5.12,122.708,75.0
34.0,73.0,,0.08,27.73,-51.29,4.61,21.82,3993858.0,57.0,26.43,78.0,STEEM,0.76,90.0,335345828.0,71.05,100.0,34.0,0.3835,-51.29,-0.14,34.0,,4.61,4.842e-05,Steem,75.0,122.11,122.11,318.372,0.0
63.0,66.0,80.0,1.36,6.43,-39.15,156.6,20.93,9028.0,333.0,42.94,98.0,LINDA,-10.38,50.0,12984515352.0,71.05,100.0,19.0,0.0007,-56.71,72.3,19.0,30000000000.0,156.6,9e-08,Linda,0.0,9.1,9.1,12.799,50.0
63.0,65.0,,0.12,-12.97,-36.18,584.68,33.24,75911.0,1021.0,21.96,88.0,MFG,-6.0,60.0,868459136.0,71.0,100.0,10.0,0.0021,-78.68,70.78,10.0,,584.68,2.6e-07,SyncFab,0.0,379.53,379.53,181.518,100.0
29.0,79.0,,-0.13,17.56,-35.9,1.34,26.41,723302.0,302.0,29.08,79.0,ADX,-0.83,70.0,100000000.0,70.95,100.0,19.0,0.1405,-62.89,31.68,19.0,100000000.0,1.34,1.774e-05,AdEx,55.0,10.32,10.32,73.431,100.0
80.0,51.0,80.0,-0.28,27.86,-47.44,715.27,1.93,227578.0,426.0,-20.81,88.0,DCT,-6.19,80.0,73197775.0,70.95,100.0,26.0,0.1084,-66.23,98.69,26.0,,715.27,1.369e-05,DECENT,45.0,5.56,5.56,51.306,50.0
51.0,74.0,,-1.17,-8.28,-64.2,464.48,-41.34,588656.0,726.0,-33.81,56.0,UBEX,-8.41,80.0,4000000000.0,70.95,100.0,6.0,0.0005,-64.2,-5.4,6.0,,464.48,6e-08,Ubex,95.0,1.48,1.48,3.093,100.0
61.0,74.0,,0.72,16.71,-58.47,3.27,-6.76,830028.0,346.0,-5.63,73.0,RFR,4.1,50.0,5000000000.0,70.9,100.0,11.0,0.0022,-40.09,10.02,11.0,,3.27,2.7e-07,Refereum,50.0,8.15,8.15,3.747,100.0
58.0,74.0,,0.53,-11.94,-93.27,155.82,-68.3,236380.0,716.0,-64.47,53.0,STQ,-2.41,60.0,11287544272.0,70.85,100.0,11.0,0.0001,-96.6,-60.51,11.0,,155.82,2e-08,Storiqa,95.0,1.55,1.55,10.921,100.0
51.0,72.0,,-0.34,40.04,-18.98,2.47,45.32,317264.0,85.0,37.03,67.0,ARK,-1.84,80.0,141560406.0,70.8,100.0,23.0,0.611,-54.59,50.0,23.0,,2.47,7.713e-05,Ark,95.0,68.58,68.58,112.246,25.0
,66.0,60.0,6.67,77.83,35.74,250.56,281.4,11849.0,207.0,299.75,96.0,DAPS,-2.36,50.0,60000000000.0,70.7,100.0,4.0,0.0003,35.74,356.37,4.0,,250.56,4e-08,DAPS Token,40.0,17.26,17.26,52.587,
,66.0,55.0,-0.53,15.78,-50.78,41.16,-11.59,11030.0,616.0,-8.18,98.0,SWTH,0.6,50.0,1000000000.0,70.65,100.0,10.0,0.0045,-71.88,17.02,10.0,,41.16,5.7e-07,Switcheo,70.0,2.34,2.34,522.695,
80.0,90.0,80.0,-3.05,28.24,0.24,6.36,53.02,4794887.0,21.0,33.96,78.0,MKR,-5.53,50.0,1000000.0,70.6,0.0,24.0,670.21,8.43,46.31,24.0,,6.36,0.08461235,Maker,50.0,670.21,670.21,1.0,0.0
69.0,59.0,,3.47,9.29,-57.24,8.54,7.11,12890.0,636.0,62.32,93.0,SUQA,-2.0,40.0,627426907.0,70.6,100.0,3.0,0.0034,-57.24,98.0,3.0,1186614344.0,8.54,4.4e-07,SUQA,75.0,2.15,2.15,623.719,75.0
46.0,79.0,,0.66,-9.96,-76.34,259.86,-26.0,168160.0,323.0,8.23,68.0,RHOC,-15.86,70.0,870663574.0,70.45,100.0,16.0,0.0255,-96.45,-7.57,16.0,1000000000.0,259.86,3.22e-06,RChain,80.0,9.53,9.53,373.79,25.0
18.0,74.0,,-1.27,11.78,-7.85,311.77,80.4,357507.0,538.0,92.3,89.0,BMX,4.46,45.0,706661556.0,70.4,100.0,7.0,0.0261,-41.98,102.28,7.0,,311.77,3.3e-06,BitMart Token,95.0,3.49,3.49,133.346,100.0
53.0,65.0,,-0.13,-27.25,0.44,45.64,48.28,26325.0,834.0,66.14,86.0,WISH,43.87,40.0,19803893.0,70.4,100.0,14.0,0.0464,-48.44,43.15,14.0,,45.64,5.86e-06,MyWish,100.0,914.84,914.84,19.704,100.0
28.0,74.0,,0.04,18.19,-48.28,2.19,24.61,253289.0,274.0,37.14,78.0,DTA,-3.6,55.0,11500000000.0,70.3,100.0,12.0,0.0013,-75.16,68.89,12.0,11500000000.0,2.19,1.7e-07,DATA,95.0,11.55,11.55,8.625,100.0
65.0,74.0,,-2.62,16.76,-41.81,2.85,33.98,2095290.0,350.0,41.33,88.0,ARN,-1.81,50.0,20000000.0,70.3,100.0,15.0,0.4109,-35.53,39.5,15.0,,2.85,5.188e-05,Aeron,50.0,8.01,8.01,19.5,100.0
66.0,72.0,80.0,-2.3,22.89,-40.16,350.28,37.76,8146816.0,401.0,44.08,78.0,GNX,1.58,50.0,650000000.0,70.25,100.0,14.0,0.0253,-80.9,55.97,14.0,,350.28,3.19e-06,Genaro Network,5.0,6.14,6.14,242.756,75.0
86.0,51.0,80.0,-2.52,23.75,-48.19,1.5,12.74,203185.0,485.0,11.55,88.0,PHR,2.59,80.0,17388788.0,70.25,100.0,15.0,0.2384,-80.53,54.01,15.0,,1.5,3.009e-05,Phore,25.0,4.14,4.14,17.389,50.0
60.0,63.0,80.0,-2.18,-5.7,-39.81,17.71,46.91,7357.0,684.0,12.66,98.0,ZAP,26.93,50.0,520000000.0,70.25,100.0,13.0,0.0135,-72.84,28.82,13.0,,17.71,1.71e-06,Zap,45.0,1.78,1.78,131.534,0.0
56.0,64.0,,-2.32,-1.68,-66.79,96.32,-30.64,130322.0,317.0,-40.08,78.0,LOC,1.77,50.0,18585933.0,70.2,100.0,14.0,0.6518,-26.95,-36.61,14.0,,96.32,8.229e-05,LockTrip,90.0,9.75,9.75,14.952,100.0
63.0,59.0,,-0.65,21.2,-65.29,90.91,12.16,644512.0,786.0,43.84,94.0,TTT,8.43,40.0,500000000.0,70.2,100.0,9.0,0.0037,-92.24,52.71,9.0,,90.91,4.7e-07,TrustNote,75.0,1.14,1.14,310.0,75.0
80.0,39.0,100.0,-0.95,0.82,-67.15,871.16,-0.67,1229724.0,1589.0,-19.59,86.0,ONG,-0.27,80.0,1000000000.0,70.2,100.0,5.0,0.2678,-67.15,-17.58,5.0,,871.16,7.756e-05,ONG,70.0,0.0,0.0,0.0,0.0
33.0,83.0,,-0.13,1.22,-6.54,9.87,54.56,77230.0,63.0,69.53,90.0,KCS,-0.41,70.0,179659415.0,70.15,100.0,15.0,1.03,-64.29,140.08,15.0,,9.87,0.00012959,KuCoin Shares,75.0,92.03,92.03,89.659,0.0
86.0,74.0,,-0.24,-2.99,-48.92,1.79,4.4,1135557.0,580.0,2.2,78.0,SKM,-15.55,30.0,1500000000.0,70.1,100.0,9.0,0.0028,-84.28,0.71,9.0,,1.79,3.5e-07,Skrumble Network,20.0,2.77,2.77,1.005,100.0
48.0,64.0,,-0.1,32.54,87.75,268.34,80.11,180486.0,120.0,100.8,92.0,NRG,-1.53,80.0,16155434.0,70.05,100.0,5.0,2.41,87.75,139.99,5.0,,268.34,0.00030442,Energi,5.0,38.95,38.95,16.155,50.0
51.0,85.0,,-2.82,48.86,-53.6,12.63,5.29,1124479.0,70.0,-9.63,78.0,DENT,20.86,40.0,100000000000.0,70.0,100.0,18.0,0.0012,-65.16,11.46,18.0,,12.63,1.5e-07,Dent,45.0,81.86,81.86,69.213,25.0
42.0,85.0,,2.1,22.37,-32.06,13.04,56.85,16005363.0,103.0,70.12,93.0,NULS,-5.04,70.0,104229682.0,69.85,100.0,15.0,0.7433,-68.69,79.91,15.0,,13.04,9.384e-05,Nuls,55.0,53.17,53.17,71.529,0.0
83.0,86.0,20.0,-0.15,17.4,-27.6,2.18,77.58,529755.0,84.0,87.38,88.0,WAX,3.29,50.0,1850000000.0,69.8,100.0,14.0,0.0735,-44.61,96.66,14.0,,2.18,9.28e-06,WAX,95.0,69.31,69.31,942.732,75.0
51.0,76.0,,0.08,17.42,-28.73,3.5,117.55,231541.0,221.0,142.18,92.0,ACT,-0.86,90.0,1000000000.0,69.8,100.0,17.0,0.0181,-77.26,164.98,17.0,1000000000.0,3.5,2.28e-06,Achain,5.0,16.09,16.09,889.639,25.0
